listing_id,id,date,reviewer_id,reviewer_name,comments
45804322,7.08632E+17,04-09-2022,173183969,Irina,Everything was perfect 🙏🏻
45804322,7.09379E+17,05-09-2022,118493811,Sascha,It was a very nice place to stay.
45804322,7.23883E+17,25-09-2022,303010010,Srishty,The house is located in a very convenient location. Easy to find with plenty of parking. Emilie and her family were amazing hosts to us and they have a very cute dog which is an added bonus!
45804322,7.2901E+17,02-10-2022,442697863,Juan,It’s a really clean and comfortable place!
45804322,7.33276E+17,08-10-2022,98941732,Leo,"Cute little attic space, very clean and cozy. I didn't spend enough time to really get familiar with the space, but it was very comfy. Will repeat."
45804322,7.34021E+17,09-10-2022,312904926,Fariborz,"Emilie’s place is very clean, spacious and comfortable room. The neighborhood is also very nice and quiet. Overall, I highly recommend a stay here."
45804322,7.34765E+17,10-10-2022,347901840,Luisa,Ein super schönes und sehr großzügiges Zimmer. Ich würde nächstes Mal auf jeden Fall wieder hier schlafen und länger bleiben wollen. Alles andere ist von den anderen Gästen ausreichend beschrieben.
45804322,7.36275E+17,12-10-2022,33690431,Thomas,Will definitely stay here the next time I’m in Albany.
45804322,7.39163E+17,16-10-2022,200814250,Tazmin Rashid,Very clean and nice place
45804322,7.43495E+17,22-10-2022,140698,Delphine,"Easy, clean and great value"
45804322,7.44146E+17,23-10-2022,478046325,Kyle,honestly has everything you need. description is very accurate and i think it’s definitely worth the value. only downside i think is the bed being a little small for me
45804322,7.48566E+17,29-10-2022,49457338,Joseph,"Great value, lots of space! Would happily return."
45804322,7.54319E+17,06-11-2022,206445330,Caitlin,The space is completely as advertised. Prepare to go up some steps but once there you will love it. Comfy couch with a big TV. The bed would be too small for two people but great for one. Large bathroom too. I'm so glad I found this cute place.
45804322,7.76832E+17,07-12-2022,204170785,Darnell,One of my favorite places to stay when I’m in town.
45804322,7.79749E+17,11-12-2022,168249199,Daniel,I had a wonderful time at Emilie's. Checkin was easy and the room had a wonderful view.
45804322,7.90612E+17,26-12-2022,272320865,Virginia,"This was a lovely, magical place to stay and perfect for a holiday visit or any other time of year."
45804322,7.92791E+17,29-12-2022,204170785,Darnell,One of my favorite places to stay.
45804322,8.11672E+17,24-01-2023,332578752,Guiliana,The bathroom and bathtub are vintage and beautiful  <br/>Cozy space with great views <br/>Thank you Emilie 🤍
45804322,8.23214E+17,09-02-2023,224964342,Cheri,I enjoyed my stay
45804322,8.30431E+17,19-02-2023,133792790,Annie,I love Emilie's place.  It is warm and comfortable.  I have been here before and it feels like home.  She is a wonderful host who goes out of her way to make the guest's stay a great experience in a nest of comfort.
45804322,8.34131E+17,24-02-2023,272320865,Virginia,"Emilie’s house is in the wonderful neighborhood of Pine Hills and her converted attic overlooks tree tops, building tops, and sky and more sky.  Soft colored lights at night add to the feeling of magic.  Emily is a terrific hostess."
45804322,8.35557E+17,26-02-2023,312904926,Fariborz,Very clean and well maintained.
45804322,8.41358E+17,06-03-2023,331979270,Jessica,"i ADORED my stay at emilie's place, we booked very very last minute (day of) and we got approved immediately and could go in as soon as we booked it, the airbnb space is the entire top level with a private bathroom which was really nice :) there's also a dreamcast with some cool games to play if you feel like it<br/>thank you so much"
45804322,8.46438E+17,13-03-2023,50071181,Mujtaba,Good person. Cooperative.
45804322,8.49294E+17,17-03-2023,102481507,Rasaan,Emilie's home is filled with warmth and comfort.  You feel like you're at a family members home. Very nice.
45804322,8.66701E+17,10-04-2023,944448,Facundo,This is an excellent listing. Emilie was communicative and friendly. I highly recommend it.
45804322,8.69618E+17,14-04-2023,347829129,Michael,It was a great place to stay.  I enjoyed my stay there.
45804322,8.73912E+17,20-04-2023,272320865,Virginia,Emilie Is perfectly professional but relaxed and friendly at the same time.  This was my third visit and tulips were blooming in the front and birds singing in the back.  The upstairs room is very peaceful and you can see nothing but sky when falling asleep. I shall return!
45804322,8.76861E+17,24-04-2023,332629906,Mehlika,Emilie’s place was so cute and quite. I had the best sleep at night. I liked that the room had a Peanuts/Snoopy theme. It was clean and spacious too. She was responsive when I asked her to increase the heat a little bit. Also it was a very safe neighborhood. Thanks for all.
45804322,8.85484E+17,06-05-2023,185300411,Dmitriy,"Нам почти все понравилось. Большая комната наверху (бывшая детская), расположение идеальное (можно пешком гулять по городу, без машины). В комнате есть своя красивая собственная ванная, которая очень интересно выполнена, очень просторная. На общей кухне есть все необходимое. Из минусов:  кровать слишком узкая для двоих взрослых человек, спали 2 дня очень плохо. Имеется диван, но на нем спать не удобно и постельного белья для него мы не нашли."
45804322,8.90587E+17,13-05-2023,147129759,Jessica,Emilie was a great host!  quick to respond and flexible for my work schedule.
45804322,8.9426E+17,18-05-2023,407616896,Ali,Great host. Great space
45804322,8.94963E+17,19-05-2023,30323291,Michael,Great spot!  Bare bones. Didn’t see a soul the one night I was there. Seemingly nice people live here. Will definitely come back :)
45804322,9.01518E+17,28-05-2023,119171182,Sean,"beautiful neighborhood and lovely spaces, clean rooms and very comfortable bed."
45804322,9.02959E+17,30-05-2023,46045826,Felicia,"Convenient location, cozy, clean and private space upstairs. Will definitely stay here again if I travel through Albany again!"
45804322,9.04309E+17,01-06-2023,20843893,Maxime,I had a great time at Emilie’s. Place is spacious and clean. Wifi is great for work. Emilie was very responsive and accommodating! Thanks again 😊!
45804322,9.06515E+17,04-06-2023,516820362,Dineen,"Emilie's home was quiet, well-kept, and the accommodation was private , clean, well-presented, and honestly the bathroom was a dream. The bathtub stood on its 4 feet and the salts were available and it was my exquisite pleasure to stay and experience. I was in and out for much of my stay but access was easy and made very safe. I highly recommend and would return in a heartbeat!"
45804322,9.10135E+17,09-06-2023,65413462,Brendan,I enjoyed my stay here
45804322,9.11616E+17,11-06-2023,156227690,Kristy,"Had a great stay, very peaceful. Area was very spacious for it being just me and it was a very clean,warm, and welcoming place to stay! I would stay here again!"
45804322,9.1599E+17,17-06-2023,518893695,Aaron,"I was very pleased with my stay. Emily was responsive, friendly, and helpful with instructions and local activities."
45804322,9.17383E+17,19-06-2023,334364669,Malikah,"The Room was as described, my only issues were Emilies roommate. Emilie seems to be a very busy hard working person, although when I arrived I wanted to greet myself before just walking into her residence but Emilie wasn’t available so I met her roommate which was a bit dismissive. Also the shower/crawl tube didn’t have hot water."
45804322,9.19548E+17,22-06-2023,272320865,Virginia,"This is a great quiet place to stay in a great neighborhood.  Emilie is responsive and welcoming. <br/>Bus #114 on Madison will take you up or downtown if you don’t want to drive.  <br/>Birds singing in backyard, side bushes, and front trees make everything complete!"
45804322,9.21095E+17,24-06-2023,114856672,Briana,Emilie’s place was beautiful and very clean. All amenities were provided and check in was very easy.
45804322,9.21822E+17,25-06-2023,65890756,Melinda,"Lovely place! Absolutely loved the character of the house, those types of houses are always a gem! We were passing through and needed a quick place to stay at. This place fit our needs and Emilie was very accommodating when we ended up arriving much later than planned. Thank you!!"
45804322,9.22445E+17,26-06-2023,407616896,Ali,Great place to stay
45804322,9.23892E+17,28-06-2023,72285718,Juha-Matti,Nice and clean house. Easy to park on the street. Own floor upstairs was very quiet. Free coffee in the morning. Good instructions. I would recommend.
45804322,9.24657E+17,29-06-2023,59284563,George,ο χώρος  ήταν τέλειος και τα παιδιά πολύ ευγενικά κ φιλόξενα<br/>θα μαζι τους πολύ ευχαριστα
45804322,9.30436E+17,07-07-2023,326795453,Alexa,"Emilies place was absolutely adorable cute,comfy space my boyfriend and I stayed the night so can’t say to much but we both felt right at home lovely space"
45804322,9.31934E+17,09-07-2023,89523118,Tejohanish,Great place in wonderful location
45804322,9.32641E+17,10-07-2023,449754366,Matthew,"Fantastic spot and hostess! Even the coffee was impressive. Everything was as described/pictured or NICER, and the stay was well worth the price."
45804322,9.34788E+17,13-07-2023,200703356,Ben,Very responsive and welcoming host!
45804322,9.39183E+17,19-07-2023,33506139,Carsten,Es war ein sehr angenehmer Aufenthalt. Die Unterkunft war sehr ruhig und schön eingerichtet. Emilie war eine sehr ruhige Gastgeberin. Der Aufenthalt ist auf jeden Fall zu empfehlen. Gerne wieder.
45804322,9.39879E+17,20-07-2023,407616896,Ali,Always the best stay and very helpful
45804322,9.42117E+17,23-07-2023,14205773,Alexander,I had a wonderful stay at Emilie's place.  The house was on a charming tree-lined street near many things in Albany.  It was very easy to get inside and the room was  spacious with a private bathroom and tall ceilings with fans and charming exposed beams.  The bed was very comfortable and the A/C handled the room well on a warm summer day.  There was a solid desk for working and the internet worked great.  I would definitely stay again if I was in Albany.  Thank you Emilie!
45804322,9.44967E+17,27-07-2023,433582808,Sokunthyda,One of the best airbnb place I’ve stayed at. Having my own bathroom was a great plus! The neighborhood is so peaceful and quiet. And the place is extremely clean!
45804322,9.47089E+17,30-07-2023,142059543,Luna,Felt right at home even for just one night. The room was very spacious in a renovated space with clean bathroom attached. I had a peaceful night and did not feel like I was intruding in someone else’s home. Highly recommend.
45804322,9.48612E+17,01-08-2023,84491332,Liesbeth,Emilie is supernice and so is her place! Huge bathroom 🤩 perfect when you visit Albany
45804322,9.51479E+17,05-08-2023,405841663,Alison,"I stayed at Emilie’s place for two nights while I was shooting a wedding in Vermont and it was the perfect location because it was close to the airport and it was close the the wedding venue. So overall, it was exactly what I was looking for not to mention very cozy and private. I felt right at home. I would highly recommend Emilie’s place to anyone!"
45804322,9.52251E+17,06-08-2023,196321766,Johnson,"Great place to stay in, absolutely recommend for folks passing through Albany!"
45804322,9.5507E+17,10-08-2023,407616896,Ali,Always a pleasure to stay here
45804322,9.5796E+17,14-08-2023,272320865,Virginia,What a wonderful place!<br/>I’m so happy to stay there and look forward to returning soon!
45804322,9.58783E+17,15-08-2023,241771383,Seleste,"Very clean and the host responded immediately, when I had any questions. Will definitely stay again."
45804322,9.59421E+17,16-08-2023,225365002,Nicole,Great neighborhood! Very walkable.<br/>Friendly host. <br/>Room is as listed.
45804322,9.62306E+17,20-08-2023,272320865,Virginia,"What a great place to stay! Emilie the hostess is alert and welcoming. She is also ready to give advice about anything, so if you are new to the neighborhood, or have a question, just ask her.  The top floor is your own and has its own bathroom.   You may hear birds singing in the tall trees outside, but that’s it."
45804322,9.64502E+17,23-08-2023,407616896,Ali,Emilie’s place continues to be a great option for Albany
45804322,9.65249E+17,24-08-2023,177213789,Bianca,"Was a great, comfortable stay!"
45804322,9.66739E+17,26-08-2023,235275213,Benjamin,"It really was a amazing stay, we were surprised with how big the room was in the end."
45804322,9.67417E+17,27-08-2023,212309207,Thoa,"Nice, clean & comfortable place with a single bed and a sofa for a second person."
45804322,9.89917E+17,27-09-2023,78472954,Victoria,"Emilie’s place was great! The upstairs room was private and comfortable, and I loved the large bathroom. Perfect for a quick night’s stay passing through Albany."
45804322,9.92118E+17,30-09-2023,171419322,Enzo,"Very clean accommodation. Nice neighborhood. Host friendly, highly recommend."
45804322,9.92805E+17,01-10-2023,451570163,Ellen,"Beautiful Victorian home.  The room was private and spacious with its own full bathroom.  The neighborhood was very peaceful and walkable with good restaurants, just three blocks away.  It was a really nice stop on our way home."
45804322,9.95657E+17,05-10-2023,36989778,Matthew,"Very cute, very quaint, very calm little loft in Emilie’s home. Well appointed, and a comfy bed. Thanks for a great stay."
45804322,9.97119E+17,07-10-2023,44983184,Marine,"Tout était parfait. Le logement est spacieux, propre, et bien équipé. Je recommande."
45804322,9.97908E+17,08-10-2023,155922803,Prue,Very large clean quiet room with my own claw foot tub. Needed that and the room was excellent and bed very comfortable. Emilie was responsive and a delight to talk to. Great stay for one night. Would Recommend.
45804322,1.00008E+18,11-10-2023,413262652,Dorothy,I had a quiet relaxing stay here…. Cozy room!!
45804322,1.00077E+18,12-10-2023,247838419,Simon,The communication was perfect and we found our way very easily. It was obvious that Emilie cared a lot about us as her guests. Can recommend!
45804322,1.00725E+18,21-10-2023,178024951,Smrithi,"We (myself, my husband, our baby) had an amazing stay at Emilie’s beautiful house. The spot looked nicer than the pictures! So clean and very cozy! Felt right at home!<br/>Emilie was very friendly and she was a very helpful host - proactively made sure that everything was ok as we were staying with our baby. Her partner was also super helpful. <br/>Definitely recommending this place!"
45804322,1.03631E+18,30-11-2023,548029468,Jumaadal,"Very comfortable setting after a long day, great for relaxing and kicking back, grateful for the hospitality!"
45804322,1.05514E+18,26-12-2023,272320865,Virginia,"I love staying here.  The top floor loft is quiet and magical.  And the people are wonderful, always helpful."
45804322,1.09426E+18,18-02-2024,135084396,Sophie,Great host!
45804322,1.10305E+18,01-03-2024,188194664,John,Very nicely decorated and clean top floor apartment. Well kept and pleasant fragrance. Friendly hosts and pet dog. Would recommend.
45804322,1.10944E+18,10-03-2024,516971358,Ryan,We stayed overnight at Emilie’s while in town for a comedy show and really loved this cute and private spot! Would certainly seek this location out again if we are in the area.
45804322,1.12544E+18,01-04-2024,46721874,Nina And Brandon,"Absolutely loved my overnight stay for work. The space was impeccably clean, wonderfully quiet, yet conveniently close to everything."
45804322,1.13777E+18,18-04-2024,272320865,Virginia,"What a wonderful place to stay! You have a charming renovated third floor, all to yourself.   <br/>Emilie and her partner Chris are exceptionally nice.  <br/>You can use their kitchen.   ( I  like to give them their own space when they need it.). You will hear lots of birdsong.  It’s extremely peaceful."
45804322,1.13994E+18,21-04-2024,9126455,Niels,Great stay
45804322,1.14497E+18,28-04-2024,147782079,Paul,"Thé place was great and clean, I do not know how I did not see this during the last times I stayed in Albany. Hopefully this place is available the next time I visit."
45804322,1.14933E+18,04-05-2024,306301,Matthew,We had a restful stay at Emilie’s beautiful home. The area is great and we got advice from her on parking and places to explore nearby which made our stay great!<br/>There were a decent amount of large ants in the space which wasn’t super pleasant but also we were here in spring and this is somewhat common in some houses. I’m sure Emilie and her co-host will sort out the issue and it won’t be a recurring problem.
45804322,1.15515E+18,12-05-2024,351652325,Fay,This third story room had plenty of space to spread out. She greeted me when I came in and then gave me privacy to come and go as I wished. The claw foot tub was a nice way to relax. It is walkable to the restaurants and on a quiet street.
45804322,1.16165E+18,21-05-2024,402209045,Charity,"I booked the place for my family member who was visiting the capital region for the first time. Upon arriving,  the apartment was clean, cozy, and exactly as described. The location and entire space was perfect.. you could hear the birds singing :) Emilie was incredibly welcoming and responsive. I highly recommend this place."
45804322,1.16242E+18,22-05-2024,467793887,Lucy,"This place perfectly met our needs as a one-night stopover on a long road trip. We arrived late and left early, so had very little interaction with our hosts, but Emilie was very responsive by message. We appreciated the privacy of the space (you have the entire upper-floor of the home as well as a full private bathroom) and the window A/C unit for a warm evening."
45804322,1.16597E+18,27-05-2024,6927224,Alejandro,Super spacious and clean space. Bathroom is awesome as well. Located on a nice and quiet street with ample parking but close to everything you’d want to see/everywhere you’d want to go in Albany. Highly recommend.
45804322,1.16964E+18,01-06-2024,19948364,Kerry,Emilie was a great host and the location was wonderful. I would definitely stay there again next time I’m in Albany!
45804322,1.17541E+18,09-06-2024,235101911,Matthew,"Easy, from check-in to check-out. Great room for the money. Never met up with the host, but didn’t need to, everything was so well explained we had no reason to reach out. Thanks for hosting us Emile! We'll be back if we ever end up in Albany again."
45804322,1.17838E+18,13-06-2024,11217297,Cecilia,Wonderful place to stay. Rested well. Very clean and peaceful. Felt safe as a solo traveler. Be mindful of the parking rules in the street so not to get a ticket like I did! But I won’t let this stop me from returning! Great stay.
45804322,1.18343E+18,20-06-2024,67732271,Hayley,the apartment was clean and the house was very easy to find. Emilie is very sweet and her home is lovely I felt very comfortable as a solo traveler.
45804322,1.18488E+18,22-06-2024,328042663,Alexey,Good apartment!
45804322,1.18779E+18,26-06-2024,272320865,Virginia,I always enjoy my stay here.  Inside it is quiet but there are lots of options to explore nearby - a park and fun neighborhood with interesting buildings and a diverse neighbors.
45804322,1.195E+18,06-07-2024,179328121,Jason,Quit & clean. I would stay again👍
45804322,1.19932E+18,12-07-2024,272320865,Virginia,This is a great place to stay.  If you have time walk down the block. Nice houses perched high on the left and interesting ones on the level across the street.
45804322,1.20298E+18,17-07-2024,88050473,Joseph,"Overall a nice, clean, quiet, and private space. Check-in was easy and the location was nice for getting downtown quick for work, recommend"
45804322,1.20585E+18,21-07-2024,27132465,Lindsay,"Emily’s place is a great spot, very convenient location (great brunch a 10 min walk away) and private despite being a room in a house. The a/c worked great. Would totally stay again, and even though 2 of us went, would have felt comfortable as a solo female traveler. Definitely recommend!"
45804322,1.21745E+18,06-08-2024,34256705,Dennis,"Has a short but nice stay, Emelie was welcoming, the house cozy, all in all a good experience, thank you!"
45804322,1.22322E+18,14-08-2024,272320865,Virginia,"It’s a wonderful place to stay in a lovely neighborhood. Emilie and her husband Chris are welcoming and available if you have a question. <br/>If Albany is new to you, visit Honest Weight Food Coop a short drive away!"
46894493,729563014,07-02-2021,44340177,Maddie,"This place was so amazing and cute. The perfect place for a weekend gateway with your boo or a friend. The place is cute, comfy and well designed. I came for the bathtub and it didn’t not disappoint. <br/>Dan was quick with all communications and made sure we were super comfortable and was flexible with check out and check in. <br/>The location is great. Walking distance to food and shops, while also being off the main street so it’s private and quiet. <br/>Can’t wait to stay her again, seriously one of the nicest places I’ve stayed in, a true gem for Albany!"
46894493,729907177,08-02-2021,227572309,Juan,"The natural light illuminates the combination of modern vs. retro furniture and decor wonderfully. Each and every space used to it's advantage with just the right amount of ammentities.  Upstairs are the bedrooms with comfy beds and bedding.  Again, lots of natural light and lighting fixtures for when the sun goes down.  One of the most alluring rooms; the bathroom, is complete with a clawfoot porcelain tub that doesn't run out of hot water. If you’re looking for a quiet place on the outskirts of town, but still a convenienant location for exploring New York State's Capital District, you have found the perfect place.  Dan, the host, is very helpful and communicates swiftly."
46894493,730562561,12-02-2021,383938615,Jay,"This is a perfect place. Cozy and beautifully decorated bungalow. Great location. Stayed for 5 days and walked to dinner, with several great options. And central to drive to anywhere within few miles. Dan made it easy and was a great host with anything we needed. Came by and shoveled the snow for us. Awesome place just sad I couldn’t stay longer.   Highly recommended."
46894493,730793129,13-02-2021,251168354,Hana,i had a wonderful time here ! it exceeded all my expectations
46894493,731270265,14-02-2021,384239424,Madeleine,This house was adorable! The bathroom was amazing and the old house was preserved and decorated perfectly!
46894493,731547821,15-02-2021,113250370,Philippe,Super kind
46894493,732388105,18-02-2021,56257504,Raíssa,"This place was AMAZING, the decoration was so cute! It completely exceeded my expectations. I had a great time staying here and to me, it was a perfect experience. The house was very neat, clean and organized.<br/>Dan was a great host! He was responsive, flexible and extremely helpful.<br/>I would definitely recommend staying here!"
46894493,732922063,20-02-2021,373188204,Alexa,"This place was so amazing and clean! Not only that, but I enjoyed how soft the bed was. Popcorn, water, tea, etc was provided!"
46894493,733931376,23-02-2021,175168464,Theresa,"We loved our stay at this charming antique bungalow! The space was so warm and welcoming with sun filled rooms and the cutest kitchen and back porch. The place was very clean and thoughtfully designed. The little plants around the house add a little extra character to the space. Dan was kind enough to offer us a late check out, had water bottles in the fridge, and tea and coffee. The side walk was shoveled and the front porch light on for our arrival. It the little touches that made our experience so enjoy. We will definitely be back."
46894493,736115877,03-03-2021,2764574,Benjamin,"This place is a gem! Beautiful styling, comfortable everything, quiet street, parking, walking distance to the hospital. The bungalow's restoration was clearly a labor of love and the results are straight out of a magazine. It was a super serene space to stay while a family member was at Albany Medical Center. I'd come back for a weekend getaway in a heartbeat--and might not leave the bungalow! The host was super communicative and responded quickly when I had questions."
46894493,736530976,05-03-2021,1418501,Kelsey,"Dan’s place was the perfect 2-night getaway from the city. Tucked in a charming neighborhood lined with Victorian houses yet still within a minutes drive to downtown Albany, we felt an ideal blend of upstate relaxation and convenience. The house itself was tastefully appointed -so many thoughtful touches, like cozy throw blankets and plants in every room- even more charming than the photos. I could write a review about the claw foot bathtub alone! I would recommend Dan’s place in a heartbeat and will likely stay again as soon as the call to escape the city returns. Thanks Dan!"
46894493,737142476,07-03-2021,28188537,Monica,"Dan's place is beautiful, cozy and relaxing! Communication was great too! We had a wonderful time - would definitely book again."
46894493,738096595,11-03-2021,388991906,Elizabeth,"This was the best stay I’ve ever had on Airbnb. I did NOT want to leave. Dan was a lovely host. We had no questions for him, since he provided all of the information we could’ve needed about the place. He was kind to speak to on the phone, and let us know that if we needed anything, he would help promptly. His little bungalow in Albany is the perfect cozy spot. It has two sunrooms: one is the front porch one on the back porch. The bedrooms are beautiful with comfortable beds, a cozy TV area, and a beautiful kitchen. It looks as though it was renovated extremely well and quite recently; there are such nice accents to the home and all the appliances are top notch. And what a lovely neighborhood it’s located in! We really loved the restaurants (about a five minute walk from the place). I am hoping my partner has more business in Albany in the future just so we can stay at Dan’s place again!"
46894493,738579665,13-03-2021,162311877,Lauren,🌟🌟🌟🌟🌟
46894493,739048044,14-03-2021,22265027,Nina,This was such a perfect little spot. So well designed and cozy. Beds were super comfortable. Kitchen was well supplied for cooking meals. My friend and I both took wonderful baths in the amazing bathtub. I’m looking forward to being back when it’s warmer to hang out in the sun rooms too!
46894493,740034291,18-03-2021,371339309,Diamond,"It's a quaint, adorable place! Super comfortable, everything you need!! And so many fun places to go to around Albany!"
46894493,743545472,29-03-2021,324942121,Faaraz,This has to be one of the best airbnb’s I’ve stayed in the amenities go above and beyond. The house is beautiful and looks amazing in the day time. I couldn’t recommend a place more.
46894493,744380537,01-04-2021,361043130,Oriah,Aesthetically pleasing space! The beds are comfy and that tub— wowie
46894493,747416705,10-04-2021,387017375,Alan,"Great place to stay. Very tastefully done, and well laid out. Very convenient location."
46894493,748674313,14-04-2021,375200644,Alexis,"Dan’s place was great. Excellent communication, cleanliness and ease! The home is adorable, and the location was perfect for my needs. Would definitely stay again!"
46894493,749467521,17-04-2021,391722464,Monique,"Bright, beautiful and immaculate were the first words that came to mind when we arrived.  I can not say enough wonderful things about this gem of a bungalow.  It was so conveniently located with great restaurants in walking distance.  We were in the area to tour the University of Albany and it was a very easy drive to the campus.  I would absolutely stay here again!"
46894493,749851011,18-04-2021,199812822,Christina,very cute and comfortable with beautiful decor! also in a nice location in the city
46894493,750400392,19-04-2021,123033806,Renick,"We had an amazing stay at Dan’s place! The home was absolutely beautiful, great communication, and we really enjoyed walking around the area. The bathtub and very comfortable bed were definitely highlights. Would love to stay again sometime!"
46894493,750954677,22-04-2021,99118812,Jony,"Great space, awesome location, everything was beautiful and well cared for. Would definitely stay again and recommend"
46894493,752070979,25-04-2021,284297821,Joyce,Great place to stay! Clean and beautifully decorated.
46894493,753336565,30-04-2021,14451455,Ariana,We had an amazing time and look forward to coming back!
46894493,763448872,28-05-2021,267159560,Alex,"Lovely home, fantastic host. No complaints! It would be a lovely place to stay for a weekend or for a couple months."
46894493,764901799,31-05-2021,291883771,Lauren,"This stay is wonderful! Clean, chic, and newly renovated, they managed to make this AirBnB feel like home. <br/>We stayed for my best friend’s wedding weekend and the gorgeous kitchen, living room, and bathroom made awesome photo backdrops. <br/>All of the plant life really brightens up the space and even the couch is comfortable for sleeping if you aren’t too tall. <br/>Definitely recommend this spot and these hosts- Dan even let us check out the space in advance to make sure we brought what we needed for our stay"
46894493,766250151,04-06-2021,167426503,Ashley,"i really could not have asked for more, i arrived really late but felt totally safe - it was a great location and such a thoughtful homey space. i wish i could have stayed longer!"
46894493,769004780,11-06-2021,108582259,Maren,"Dan is a wonderful hose, so accommodating and flexible with everything. The house is adorable and such a nice location, highly reccommens!"
46894493,3.86829E+17,17-06-2021,14274482,Pam,Great value and a good location. It was as advertised and renovation was very nice.
46894493,3.87607E+17,18-06-2021,356817315,Eden,This house was so gorgeous and amazing I wanted to buy it for myself! It is also in a very nice area of Albany.
46894493,4.08638E+17,17-07-2021,66724407,Sara,The bungalow is absolutely charming and comfortable. The beds—wonderful!<br/>Definitely a home away from home. <br/>The location is also inviting—we walked every evening and a great movie house is nearby. Lots of restaurants on New Scotland Avenue are within walking distance as well.
46894493,4.09404E+17,18-07-2021,111643109,Tom,"Great spot for family of four to overnight on a long road trip.  This is a tastefully appointed turn of the century home with newly  remodeled kitchen and  bath.  If you are looking for doilies and potpourri, this is not the place.  Quite neighbors, easy access to downtown and well stocked with local coffee beans."
46894493,4.15138E+17,26-07-2021,94264368,Kathleen,"This bungalow is stunning! It’s so well decorated and clean, and the surrounding areas are great for a long weekend. It was so comfortable and felt like home away from home. Dan had great recommendations for tons of food options within walking distance. The neighborhood is very quiet and cute, too! Can’t wait to come by again."
46894493,4.17288E+17,29-07-2021,6625195,Laura,Cute and charming house with everything you would need for a cozy stay. Awesome bathroom with huge shower and tub. Private off street parking. Tanks Dan for a great stay!
46894493,4.24584E+17,08-08-2021,100584042,Eileen,Very charming bungalow! The beds were so comfortable and we loved the huge bath tub. This place met all of our needs and I'd definitely stay again.
46894493,4.26688E+17,11-08-2021,5282631,John,We had a very comfortable stay at Dan’s house. The house has been thoughtfully renovated and is well kept up. Everything was pretty much as pictured…some impressive houseplant care going on here! A pair of window AC units did a good job of cooling the bedrooms in high-80s August heat. Quiet neighborhood despite being off a major street and close to Albany Med.
46894493,4.28198E+17,13-08-2021,5025615,Nick,"Dan’s place was fantastic. Far enough away for quiet relaxation but just a short walk away from food and stores. The house was spotless and the design touches add a unique, charming element. We only spent a night but would gladly come back our next time in Albany."
46894493,4.31796E+17,18-08-2021,61012338,Cat,"Great place to stay! It’s stunning, bathroom is incredible, the tub was my favorite part of the whole place! Location is also incredible. My only complaint is I didn’t book a longer stay!"
46894493,4.36144E+17,24-08-2021,786134,Evan,Great place to explore the Capital Region
46894493,4.40464E+17,30-08-2021,270490806,Vera,"What can I say?! This was such a great Airbnb stay. The pictures are accurate and you can tell the decor was created with love and that they have a true eye for detail. There's lot's of natural light, personal parking space and its a short walk to restaurants and much more. The beds were really comfortable, too! Highly recommended 👌 Better book quick, looks like folks really love this one ❤"
46894493,4.45592E+17,06-09-2021,67067891,Lindsey,"We had a great stay at the Antique Bungalow. There were a couple local bars/restaurants within walking distance that served as great hangout spots at the end of the day. The place was super clean, beds were comfortable, and the sun porch was the space for coffee in the mornings. Would definitely stay here again."
46894493,4.46316E+17,07-09-2021,227920262,Heather,"This is a great place! Super cute, comfortable bed you’ll never want to get out of, beautiful tub, and lots of natural light. They left a list of good places to eat as well. Check in is easy. Definitely want to stay again."
46894493,4.4993E+17,12-09-2021,372705124,Kate,"This property was perfect for us!  We were visiting my daughter at SUNY Albany and this location was ideal. Wonderful neighborhood, close to campus and downtown.  The house itself was a delight. Expertly decorated and thoughtfully refinished. The host was communicative and made sure all our needs were met.  We will absolutely return for our Albany stays."
46894493,4.52844E+17,16-09-2021,151008928,Susanne,"Wonderfully renovated house within walking distance of restaurants; but kitchen is well-equipped, if you’d prefer to cook meals.  Bathroom is amazing!  Communication was excellent, and we appreciated the early check-in and late check-out.  Having a separate home during COVID was very much appreciated.  We would definitely stay again!"
46894493,4.54987E+17,19-09-2021,412775212,Felicity,Lovely home!
46894493,4.61553E+17,28-09-2021,21540756,Veronica,You will not be disappointed!  This place is pristine and beautiful.  Dan was great in allowing us to check in early.  He spotted us upon arrival and even helped us with our things. He was extremely pleasant.  Only wish we would have stayed a little longer.
46894493,4.68828E+17,08-10-2021,17447018,Ellie,"This is a lovely place, and I highly recommend staying here.  There is also easy walking access to all the shops along New Scotland Ave."
46894493,4.70945E+17,11-10-2021,34387428,Mohammadtaher,Beautiful house as accurately describes in the photos. Easy check in and check out. Highly recommended! We were lucky to stay at Dan’s place.
46894493,4.73854E+17,15-10-2021,300516252,Elizabeth,"What a lovely stay. It’s even better than expected, a hidden gem that’s worth splurging a bit more on to stay at. Clean, well stocked, thoughtfully renovated. Many thanks to Dan et al for sharing their curated bungalow with us! Almost wish we didn’t have plans so we could stay in and soak up the home environment more. Would happily stay here again in the future!"
46894493,4.75285E+17,17-10-2021,193842626,Victoria,The Antique Bungalow was the most perfect overnight stop on our annual leaf peeping trip. I’m so glad to have found it this year and will most definitely be booking it again next year!
46894493,4.78188E+17,21-10-2021,260997631,Zaida,"This is a beautiful, bright, clean , neat home with so much charm. You will love it."
